x,y,strength,radius,title
0.086221843957901,0.5828545093536377,261,2,Entrepreneurship Strategy: From Ideation to Exit
0.2493256777524948,-0.4682781398296356,176,2,The Addicted Brain
-0.5957158803939819,0.2931658923625946,190,2,Blockchain Basics
0.5603533387184143,-0.0275619737803936,84,2,Fashion as Design
0.005928937811404467,0.29314035177230835,236,2,Drug Discovery 
0.4335061013698578,0.21988573670387268,121,2,An Introduction to Consumer Neuroscience & Neuromarketing 
-0.7619660496711731,-0.2069723904132843,267,2,Biology Meets Programming: Bioinformatics for Beginners
0.45317578315734863,0.9902141094207764,157,2,Managerial Accounting Fundamentals
0.24340714514255524,0.1931842863559723,198,2, System Administration and IT Infrastructure Services
-0.6008996367454529,-0.49947285652160645,229,2,Data Science Math Skills
0.4390377402305603,0.9923859238624573,157,2,Understanding Financial Statements: Company Position
0.800563395023346,0.1408013552427292,217,2,Greening the Economy: Sustainable Cities
0.4816069006919861,0.9103369116783142,162,2,FinTech Law and Policy
-0.25859203934669495,0.4120483994483948,196,2,Continuous Delivery & DevOps 
-0.06499828398227692,0.5331514477729797,320,2,Diversity and inclusion in the workplace
0.7921502590179443,-0.026837892830371857,210,2,International Humanitarian Law in Theory and Practice 
0.458798885345459,-0.6800065636634827,196,2,Wine Tasting: Sensory Techniques for Wine Analysis
-0.7257473468780518,-0.37124794721603394,264,2,Mathematical Thinking in Computer Science
-0.6147946715354919,0.347643107175827,172,2,Blockchain: Foundations and Use Cases
0.0994417667388916,-0.4644102454185486,197,2,History of Medical Cannabis
0.8737490773200989,-0.0010112184099853039,216,2,"The Modern World, Part One: Global History from 1760 to 1910"
0.03605347499251366,-0.476070374250412,178,2,Supply Chain Logistics
-0.018839305266737938,0.5276616215705872,352,2,Agile Meets Design Thinking
0.400744765996933,-0.6845641136169434,197,2,Dino 101: Dinosaur Paleobiology
0.08004437386989594,0.421531081199646,242,2,Business Writing
-0.03499846160411835,0.10802724957466125,182,2,Foundations for Big Data Analysis with SQL
0.243149995803833,0.16186219453811646,201,2,Basics of Inclusive Design for Online Education
0.09967872500419617,0.20057593286037445,208,2, IT Security: Defense against the digital dark arts 
-0.3306324779987335,-0.5055296421051025,72,2,Fundamental Neuroscience for Neuroimaging
0.8532236218452454,0.07058678567409515,203,2,Introduction to English Common Law
0.07281336188316345,-0.4435897767543793,182,2,Everyday Parenting: The ABCs of Child Rearing
-0.7387194633483887,-0.1271115243434906,250,2,Programming Fundamentals
-0.7411518096923828,-0.4991036057472229,239,2,Basic Statistics
0.7212693691253662,-0.13397419452667236,223,2,Understanding child development: from synapse to society
-0.7154446244239807,-0.08269913494586945,246,2,Fundamentals of Scalable Data Science
0.27631962299346924,-0.7754796147346497,188,2,"English for Science, Technology, Engineering, and Mathematics"
0.49764832854270935,-0.35345593094825745,228,2,Children's Human Rights - An Interdisciplinary Introduction
-0.009021534584462643,0.5810152888298035,364,2,Innovation Management
-0.45234912633895874,0.32920658588409424,192,2,Get Interactive: Practical Teaching with Technology
-0.15037712454795837,-0.21458466351032257,177,2,Introduction to User Experience Principles and Processes
-0.1723669320344925,-0.38495349884033203,193,2,Introduction to Public Speaking
0.14401821792125702,0.14297226071357727,201,2,Exploring âand âPreparing âyour âData with BigQuery
0.6940842270851135,0.009939069859683514,225,2,Solar Energy Basics
-0.07105312496423721,-0.41493359208106995,188,2,Miracles of Human Language: An Introduction to Linguistics
0.3361808955669403,-0.22967232763767242,103,2,Weight Management: Beyond Balancing Calories
0.5496472716331482,-0.5544469952583313,140,2,Bugs 101: Insect-Human Interactions
0.07021694630384445,0.4266790747642517,236,2,Customer Segmentation and Prospecting
-0.025037268176674843,0.5914804935455322,356,2,Engineering Project Management: Initiating and Planning
0.2913897633552551,0.018145957961678505,149,2,Building Conversational Experiences with Dialogflow
-0.7086210250854492,-0.5109000205993652,234,2,Summary Statistics in Public Health 
-0.7066339254379272,-0.060194142162799835,240,2,"Python Functions, Files, and Dictionaries"
0.14207448065280914,0.269707590341568,197,2,English for Business and Entrepreneurship
0.22766919434070587,-0.7531180381774902,180,2,Astronomy: Exploring Time and Space
-0.1725284606218338,-0.5096617937088013,181,2,Introduction to User Experience Design 
-0.7592208385467529,-0.33426639437675476,208,2,Data Analytics for Lean Six Sigma
0.0935526192188263,-0.5634885430335999,183,2,Equine Welfare and Management
0.287699431180954,0.8524953722953796,182,2,Understanding Financial Markets
0.04895627126097679,0.3757956922054291,299,2,Leading transformations: Manage change
0.24297983944416046,0.1628551483154297,198,2,Preparing for the Google Cloud Associate Cloud Engineer Exam
-0.05568308010697365,-0.45036008954048157,188,2,Anatomy: Musculoskeletal and Integumentary Systems
0.6962132453918457,0.033210307359695435,238,2,Public Policy Challenges of the 21st Century
0.47411784529685974,-0.6348714232444763,195,2,Understanding Einstein: The Special Theory of Relativity
0.768798828125,0.015477238222956657,225,2,Politics and Economics of International Energy
-0.16851091384887695,-0.28418028354644775,191,2,UX Design Fundamentals
0.47181954979896545,0.9575979709625244,157,2,Financial Acumen for Non-Financial Managers
-0.6304680109024048,-0.46890053153038025,248,2,Introduction to Statistics & Data Analysis in Public Health
0.3386668562889099,-0.01737184450030327,176,2,Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential
0.8093459010124207,-0.05459718033671379,233,2,Introduction to Neuroeconomics: How the Brain Makes Decisions
0.04607539251446724,0.29991021752357483,214,2,Problem Solving with Excel 
0.2759039103984833,-0.4577983617782593,172,2,Biohacking Your Brain's Health
0.593392014503479,0.09655450284481049,154,2,Smart Cities â Management of Smart Urban Infrastructures
0.36916878819465637,-0.7991560697555542,182,2,Fundamentals of Music Theory
-0.7096661329269409,-0.08211758732795715,237,2,Python Programming Essentials
0.21879850327968597,0.16174371540546417,198,2, Managing G Suite
0.5720844268798828,0.10407324135303497,60,2,Driving business towards the Sustainable Development Goals
-0.10048417001962662,0.5223535895347595,320,2,Foundations of Business Strategy
0.07793552428483963,0.5113885998725891,273,2,Boosting Creativity for Innovation
0.09351371973752975,-0.5700679421424866,177,2,American Contract Law I
-0.6650338172912598,-0.16753947734832764,237,2,Introduction to Computer Programming 
0.0005439882515929639,-0.5494421124458313,181,2,Epidemiology in Public Health Practice
0.812822699546814,-0.035389672964811325,220,2,Global Diplomacy: the United Nations in the World
0.36433732509613037,-0.37661078572273254,135,2,International migrations: a global issue
0.7046225070953369,0.021860934793949127,179,2,Computational Neuroscience
-0.027318188920617104,0.61255943775177,336,2,Digital Competition in Financial Services
0.14721237123012543,0.1887614130973816,208,2,Microservices - Fundamentals 
-0.2448720782995224,-0.4106225073337555,185,2,Spanish Vocabulary: Meeting People
-0.6913023591041565,-0.1582508534193039,255,2,Julia Scientific Programming
0.019457973539829254,0.39733371138572693,313,2,Success
0.3215291500091553,-0.5962303280830383,164,2,Six Sigma Principles 
-0.6671878099441528,-0.0013014741707593203,238,2,Essential Design Principles for Tableau
0.17373773455619812,0.2153129130601883,203,2,Getting Started with AI using IBM Watson
0.13348320126533508,0.6781839728355408,177,2,Strategy and Sustainability
0.27038413286209106,-0.6946216821670532,185,2,The Technology of Music Production
0.03558580204844475,-0.5529496669769287,189,2,Clinical Terminology for International and U.S. Students
-0.48573341965675354,0.30172863602638245,186,2,Internet Connection: How to Get Online?
0.2816362679004669,0.38840124011039734,173,2,Circular Economy - Sustainable Materials Management
-0.7705928087234497,-0.42827868461608887,248,2,Inferential Statistics
-0.01615677773952484,0.22119314968585968,211,2,Industrial IoT on Google Cloud Platform
0.24801915884017944,0.23278141021728516,199,2,Information Security: Context and Introduction
0.09889332950115204,0.48397302627563477,258,2,Social Impact Strategy: Tools for Entrepreneurs and Innovators
0.47990959882736206,-0.6684634685516357,189,2,Understanding Plants - Part I: What a Plant Knows
-0.5428227782249451,-0.043687574565410614,241,2,The Unix Workbench
0.43495336174964905,-0.7093298435211182,195,2,In the Studio: Postwar Abstract Painting
-0.12123158574104309,-0.37510204315185547,119,2,Leading Healthcare Quality and Safety
-0.603083610534668,0.36492276191711426,180,2,Introduction to Augmented Reality and ARCore
0.1690758317708969,0.18544937670230865,205,2,Security Operations and Administration
-0.5003767013549805,0.3298485577106476,195,2,"Identifying, Monitoring, and Analyzing Risk and Incident Response and Recovery	"
-0.6044365763664246,0.3443821370601654,179,2,Think Again I: How to Understand Arguments
-0.039003096520900726,-0.5591385960578918,162,2,Tricky American English Pronunciation
0.40712711215019226,-0.7752884030342102,191,2,Introduction to Typography
-0.7095471620559692,-0.21028576791286469,265,2,"Cloud Computing Concepts, Part 1"
0.8055518865585327,0.12322328984737396,194,2,Introduction to Intellectual Property
-0.024186544120311737,-0.611475944519043,162,2,Measuring Disease in Epidemiology
0.38110119104385376,-0.5089167952537537,112,2,Learn to Speak Korean 1
-0.0781199261546135,0.5271064043045044,320,2,Improving Communication Skills
-0.5128860473632812,-0.36751604080200195,126,2,Introduction to GIS Mapping
-0.7355437278747559,-0.4867176115512848,232,2,Whole genome sequencing of bacterial genomes - tools and applications
0.0487905815243721,0.1311803013086319,193,2,Building AI Powered Chatbots Without Programming
0.7721462249755859,0.08308574557304382,184,2,Understanding Terrorism and the Terrorist Threat
0.46509215235710144,-0.3635948598384857,219,2,Positive Psychology: Applications and Interventions
-0.7090470194816589,-0.0840478241443634,237,2,Python Programming: A Concise Introduction
0.5580179691314697,-0.3141884207725525,205,2,De-Mystifying Mindfulness
0.8455092310905457,-0.04664328321814537,219,2,Cultural Competence - Aboriginal Sydney
-0.06186159327626228,0.5393021702766418,320,2,The hidden value â Lean in manufacturing and services
0.3560943603515625,-0.3705676794052124,160,2,Chinese for HSK 1
0.14527663588523865,-0.6748591661453247,167,2,Introduction to C# Programming and Unity
-0.05367400497198105,0.5475855469703674,320,2,Managing Social and Human Capital
-0.5827853083610535,-0.015563944354653358,248,2,Visual Analytics with Tableau
-0.030633339658379555,-0.5072586536407471,182,2,"Sleep: Neurobiology, Medicine, and Society"
-0.2614138424396515,-0.4320024251937866,192,2,Differential Equations for Engineers
0.18782620131969452,0.35864579677581787,202,2,English Composition I
0.464703768491745,-0.39538028836250305,216,2,From the Big Bang to Dark Energy
-0.4987928569316864,0.4191300570964813,182,2,Introduction to Cyber Attacks
-0.7629725337028503,-0.49597880244255066,234,2,Finding Hidden Messages in DNA (Bioinformatics I)
-0.08100629597902298,-0.388006329536438,182,2,Introduction to Thermodynamics: Transferring Energy from Here to There
0.14315591752529144,0.4074476659297943,216,2,University Teaching
-0.04557134211063385,0.5942832827568054,328,2,Cost and Economics in Pricing Strategy
0.29571226239204407,0.18320097029209137,195,2,Making Architecture
0.07694286853075027,-0.5340134501457214,183,2,"Living with Dementia: Impact on Individuals, Caregivers, Communities and Societies"
0.5337098240852356,-0.2955060303211212,200,2,"Ethics, Technology and Engineering "
0.2610335946083069,0.13267092406749725,199,2,An Introduction to Accessibility and Inclusive Design
-0.6310810446739197,-0.3243066966533661,212,2,Probability and Statistics: To p or not to p?
-0.28120824694633484,-0.4653721749782562,191,2,Matrix Algebra for Engineers
-0.03161130100488663,0.3314603269100189,222,2,Data Visualization with Advanced Excel
0.45321735739707947,0.9902031421661377,157,2,Understanding Financial Statements: Company Performance
0.5057897567749023,-0.26017382740974426,183,2,Data Science Ethics
0.8725975751876831,-0.0004238773253746331,216,2,"The Modern World, Part Two: Global History since 1910"
0.0809265673160553,-0.48020103573799133,182,2,ADHD: Everyday Strategies for Elementary Students
-0.2148859053850174,-0.36989644169807434,180,2,"Teach English Now! Second Language Reading, Writing, and Grammar "
0.09145773202180862,0.48579949140548706,252,2,Business Model Canvas: A Tool for Entrepreneurs and Innovators (Project-Centered Course)
0.2038400024175644,-0.5130271315574646,201,2,Medical Cannabis for Pain Control 
0.4262367784976959,0.7762325406074524,172,2,Risk governance: Engage the board
-0.6832173466682434,-0.3618684411048889,223,2,Cryptography
-0.0649939775466919,0.4951571524143219,345,2,Design Thinking
-0.44121620059013367,-0.012264976277947426,217,2,Creating New BigQuery Datasets and Visualizing Insights
0.7281081080436707,-0.2053484469652176,215,2,The Brain and Space
-0.09963596612215042,0.46456435322761536,338,2,Negotiation  Fundamentals
0.15518690645694733,0.2054632157087326,204,2,Introduction to Cloud Identity
0.32797712087631226,0.9256015419960022,172,2,"Lending, Crowdfunding, and Modern Investing"
-0.12401358783245087,0.4694002568721771,319,2,Intercultural Management
0.18365870416164398,0.4087052047252655,208,2,Becoming a changemaker: Introduction to Social Innovation
0.25006505846977234,0.6666277647018433,129,2,Infonomics I: Business Information Economics and Data Monetization
-0.43576446175575256,-0.008165020495653152,216,2,Analyzing Big Data with SQL
0.3780656158924103,0.9450238943099976,163,2,Time Value of Money
-0.7624726295471191,-0.4913179278373718,234,2,Bioinformatic Methods I
0.23139692842960358,0.20182722806930542,198,2, G Suite Security
0.017373478040099144,0.13340911269187927,132,2,Design: Creation of Artifacts in Society
0.7551270127296448,-0.07756183296442032,220,2,Archaeoastronomy
0.36940130591392517,-0.8014774918556213,182,2,Songwriting: Writing the Lyrics
0.5537791848182678,-0.33296090364456177,197,2,Gender and Sexuality: Diversity and Inclusion in the Workplace
-0.7422611713409424,-0.25488731265068054,179,2,Foundations of Data Science: K-Means Clustering in Python
0.5847666263580322,-0.19066210091114044,194,2,Understanding Cancer Metastasis
-0.036172401160001755,0.587354838848114,349,2,Market Research and Consumer Behavior
0.09200172126293182,0.39027372002601624,214,2,Creating Dashboards and Storytelling with Tableau
-0.5998467206954956,0.3131081461906433,182,2,Introduction to Satellite Communications
-0.7393694519996643,-0.1260853111743927,250,2,"Java Programming: Arrays, Lists, and Structured Data"
-0.6106857657432556,-0.15684694051742554,239,2,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)"
0.44225624203681946,-0.11279606074094772,59,2,Security & Safety Challenges in a Globalized World
-0.4836444854736328,-0.18689337372779846,204,2,The Social and Technical Context of Health Informatics
0.33702361583709717,-0.3915867805480957,122,2,Reducing Gun Violence in America: Evidence for Change
0.10536565631628036,0.19762229919433594,170,2,Dermatology: Trip to skin
0.21889559924602509,-0.5633448362350464,181,2,Powerful Tools for Teaching and Learning: Digital Storytelling
-0.5906457901000977,-0.5465900301933289,208,2,Math behind Moneyball
0.8678709268569946,0.006320003420114517,216,2,"Coexistence in Medieval Spain: Jews, Christians, and Muslims"
0.1622391641139984,0.21356068551540375,204,2,Cybersecurity and Its Ten Domains
0.7128669619560242,-0.24730250239372253,172,2,Magic in the Middle Ages
0.3017100989818573,-0.010098821483552456,118,2,"Introduction to Self-Determination Theory: An approach to motivation, development and wellness"
-0.10029234737157822,0.47586458921432495,321,2,Supply Chain Analytics Essentials
0.4317152798175812,-0.20208007097244263,204,2,Inspiring Leadership through Emotional Intelligence
0.08291663974523544,-0.589805006980896,180,2,Diabetes â the Essential Facts
0.35839948058128357,-0.7948828339576721,182,2,Introduction to Game Design
0.36492347717285156,-0.7075670957565308,194,2,Getting Started With Music Theory
0.5506907105445862,-0.1792811006307602,199,2,Feminism and Social Justice
-0.7420059442520142,-0.4985269606113434,238,2,Linear Regression and Modeling 
0.4936583638191223,-0.33494725823402405,212,2,Psychology of Popularity
-0.7188206911087036,-0.5420240163803101,229,2,Combinatorics and Probability
0.43520280718803406,0.9936401844024658,157,2,Accounting: Principles of Financial Accounting
0.024521933868527412,0.3928719162940979,318,2,The Science of Success: What Researchers Know that You Should Know
0.31568512320518494,0.1974180042743683,198,2,Positive Psychology: Resilience Skills
-0.08385555446147919,0.5471356511116028,321,2,Electric Industry Operations and Markets
0.17633505165576935,0.4080353081226349,231,2,Renewable Energy and Green Building Entrepreneurship
0.7937932014465332,0.036536891013383865,219,2,Introduction to Economic Theories
0.5524976253509521,-0.32942721247673035,198,2,Mandarin Chinese 1: Chinese for Beginners
0.12673650681972504,-0.5434609055519104,190,2,Global Adolescent Health
-0.7005267143249512,-0.09935268759727478,248,2,Construction Scheduling
0.23887351155281067,-0.5081717371940613,186,2,Introduction to Dental Medicine
0.8291322588920593,0.09054271876811981,213,2,Global Energy and Climate Policy
0.33147236704826355,-0.004010132048279047,171,2,The Cycle: Management of Successful Arts and Cultural Organizations
-0.3003436028957367,-0.18998998403549194,104,2,Electric Power Systems
0.027521293610334396,0.6769680380821228,336,2,Corporate Strategy 
0.5770854353904724,-0.2995920479297638,205,2,Human Rights for Open Societies
-0.5748792290687561,0.37793153524398804,183,2,Intro to Digital Manufacturing with Autodesk Fusion 360
0.27637335658073425,0.8380045890808105,163,2,Construction Cost Estimating and Cost Control
0.12397142499685287,0.3993038833141327,221,2,Design Thinking for the Greater Good: Innovation in the Social Sector
0.08471934497356415,0.46826329827308655,252,2,Innovating with the Business Model Canvas
0.7929012179374695,0.03680071607232094,219,2,Political Economy of Institutions and Development
0.7207399010658264,0.0902235135436058,205,2,Network Dynamics of Social Behavior
0.25923892855644226,-0.3963511288166046,123,2,Introduction to Chemistry:  Reactions and Ratios
-0.15001264214515686,0.4816824793815613,247,2,Software Development Processes and Methodologies
0.25644147396087646,-0.7571004629135132,184,2,Introduction to Imagemaking
0.677785336971283,0.28750625252723694,184,2,Strategic Business Management - Macroeconomics
-0.15830311179161072,0.08008608967065811,174,2,Achieving Advanced Insights with BigQuery
0.28213897347450256,-0.19060301780700684,98,2,The Science of Training Young Athletes
-0.7892811298370361,-0.4629859924316406,230,2,An Intuitive Introduction to Probability
0.8306896686553955,-0.07090658694505692,215,2,Ideas from the History of Graphic Design
0.5940070152282715,-0.2877202033996582,209,2, Know Thyself - The Value and Limits of Self-Knowledge: The Examined Life
-0.028618326410651207,0.5569203495979309,328,2,Communication Strategies for a Virtual Age
0.1708945631980896,0.14420455694198608,203,2,CBRS Professional Training
0.5252729654312134,-0.509450376033783,159,2,Sharpened Visions: A Poetry Workshop
-0.7114250063896179,-0.0804378092288971,237,2,"Writing, Running, and Fixing Code in C"
-0.5982434153556824,0.35187089443206787,178,2,3D Printing Software
0.246795192360878,-0.655330240726471,172,2,Basic Elements of Design: Design Principles and Design Software
-0.6526623964309692,-0.16247403621673584,237,2,Code Yourself! An Introduction to Programming
-0.015568843111395836,0.5004895329475403,300,2,Electric Utilities Fundamentals and Future
0.09800786525011063,-0.4664626717567444,176,2,Understanding Prostate Cancer
0.09350036084651947,0.4643078148365021,247,2,Effective Business Presentations with Powerpoint
-0.10892712324857712,0.48805323243141174,340,2,Organisational design: Know your organisation
0.17911319434642792,0.21710284054279327,203,2,G Suite Mail Management
-0.47752177715301514,0.2469271719455719,156,2,Designing Your Personal Weight Loss Plan
0.07429953664541245,-0.5182129740715027,191,2,Major Depression in the Population: A Public Health Approach
0.5220571160316467,-0.3000168204307556,197,2,"Philosophy, Science and Religion: Science and Philosophy"
0.08545485883951187,0.5444471836090088,261,2,Designing the Future of Work
-0.10317768156528473,0.5214443802833557,320,2,Entrepreneurship 3: Growth Strategies
-0.38165009021759033,0.11752121150493622,53,2,Supply Chain Planning
-0.6646644473075867,-0.13930152356624603,238,2,"Problem Solving, Python Programming, and Video Games"
-0.0290546752512455,-0.4380617141723633,168,2,Introduction to UI Design
-0.5426753759384155,-0.4288453757762909,223,2,Mindware: Critical Thinking for the Information Age 
0.41548410058021545,-0.13278242945671082,191,2,Fundraising and Development Foundations
-0.7464273571968079,-0.5090581178665161,236,2,Hypothesis Testing in Public Health 
-0.7251809239387512,-0.015250527299940586,243,2,Java for Android
0.7314896583557129,0.06903915107250214,221,2,Local Economic Development
-0.05242672190070152,0.49273741245269775,325,2,Supply Chain Operations
0.20869135856628418,-0.6804441213607788,180,2,Maps and the Geospatial Revolution
0.22015491127967834,0.2860610783100128,196,2,Compassionate Leadership Through Service Learning with Jane Goodall and Roots & Shoots
0.4870069921016693,0.6830564141273499,117,2,"Curanderismo: Traditional Healing of the Mind, Energy & Spirit"
-0.021576469764113426,0.23782992362976074,201,2,Introduction to Cybersecurity for Business
0.08789923787117004,0.25809556245803833,183,2,Introduction to Translational Science
-0.6701059341430664,-0.49796661734580994,244,2,Population Health: Responsible Data Analysis
0.34508633613586426,0.8541406989097595,162,2,Construction Finance
0.8400622010231018,-0.12616118788719177,167,2,Challenging Forensic Science: How Science Should Speak to Court
0.3703601062297821,-0.46356427669525146,147,2,"Positive Psychology: Character, Grit and Research Methods"
0.5263392329216003,0.08358994871377945,121,2,Curanderismo: Traditional Healing Using Plants
0.7741072177886963,0.17724530398845673,211,2,Risk in Modern Society 
0.5292025804519653,-0.30088016390800476,197,2,Teaching Science at University
0.06349460035562515,0.20531296730041504,210,2, IntelÂ® Network Academy - Network Transformation 101
-0.028794409707188606,0.5874264240264893,358,2,Organizational Design and Management
0.30671289563179016,0.02338407188653946,154,2,Ethical Leadership Through Giving Voice to Values
0.3310147821903229,0.8816403746604919,176,2,Introduction to Financial Markets
0.5441504120826721,-0.2034030705690384,146,2,The Arts and Science of Relationships: Understanding Human Needs
0.042693279683589935,-0.4540078043937683,191,2,Using clinical health data for better healthcare
0.4105950593948364,0.9823387265205383,159,2,Trading Basics
0.05888940393924713,0.5883804559707642,245,2,Customer-Centric IT Strategy
0.13457384705543518,-0.5556041598320007,183,2,Introduction to Public Health Engineering in Humanitarian Contexts
0.5306724309921265,-0.566309928894043,163,2,Words Spun Out of Images: Visual and Literary Culture in Nineteenth Century Japan
0.12601880729198456,-0.5132604837417603,189,2,Global Health and Humanitarianism
0.019525675103068352,-0.5730067491531372,182,2,Confronting Gender Based Violence: Global Lessons for Healthcare Workers
-0.4408530592918396,0.15289707481861115,150,2,"Introduction to XR: VR, AR, and MR Foundations"
